taxon_oid	Genome.Name	Status	Domain	Taxon.Object.ID	NCBI.Taxon.ID	Phylum	Class	Gene.Count	GC	Genome.Size
650716007	Agrobacterium sp. H13-3	Finished	Bacteria	650716007	861208	Proteobacteria	Alphaproteobacteria	5417	0.59	5573770
2718217812	Agrobacterium sp. RAC06	Finished	Bacteria	2718217812	1842536	Proteobacteria	Alphaproteobacteria	4769	0.61	4964647
2645727797	Agrobacterium tumefaciens Ach5	Finished	Bacteria	2645727797	358	Proteobacteria	Alphaproteobacteria	4664	0.59	4929639
2654588028	Agrobacterium tumefaciens Ach5 null replaces 81723	Finished	Bacteria	2654588028	358	Proteobacteria	Alphaproteobacteria	5386	0.58	5668655
639279302	Agrobacterium tumefaciens C58-UWash	Finished	Bacteria	639279302	176299	Proteobacteria	Alphaproteobacteria	5491	0.59	5674064
2558860256	Agrobacterium tumefaciens LBA4213 (Ach5)	Finished	Bacteria	2558860256	1435057	Proteobacteria	Alphaproteobacteria	5499	0.58	5630690
2687453209	Agrobacterium tumefaciens S33	Finished	Bacteria	2687453209	358	Proteobacteria	Alphaproteobacteria	5270	0.59	5481595
2554235003	Agrobacterium tumefaciens WRT31	Finished	Bacteria	2554235003	1300225	Proteobacteria	Alphaproteobacteria	5659	0.58	5877155
643348505	Agrobacterium vitis bv. III S4	Finished	Bacteria	643348505	311402	Proteobacteria	Alphaproteobacteria	5455	0.57	6320946
2721755702	Agromyces sp. AR33	Finished	Bacteria	2721755702	453304	Actinobacteria	Actinobacteria	4000	0.7	4373124
642555104	Akkermansia muciniphila ATCC BAA-835	Finished	Bacteria	642555104	349741	Verrucomicrobia	Verrucomicrobiae	2238	0.56	2664102
2721755767	Akkermansia muciniphila YL44	Finished	Bacteria	2721755767	239935	Verrucomicrobia	Verrucomicrobiae	2351	0.56	2745273
2627854135	Alcaligenes faecalis ZD02	Finished	Bacteria	2627854135	511	Proteobacteria	Betaproteobacteria	3910	0.57	4265515
2657245134	Alcaligenes faecalis ZD02 null replaces 77189	Finished	Bacteria	2657245134	511	Proteobacteria	Betaproteobacteria	3898	0.57	4248684
637000004	Alcanivorax borkumensis SK2	Finished	Bacteria	637000004	393595	Proteobacteria	Gammaproteobacteria	2817	0.55	3120143
2521172691	Alcanivorax dieselolei B5	Finished	Bacteria	2521172691	930169	Proteobacteria	Gammaproteobacteria	4470	0.62	4928223
2654587648	Algibacter alginicilyticus HZ22	Finished	Bacteria	2654587648	1736674	Bacteroidetes	Flavobacteriia	3399	0.32	3994770
2667527547	Algoriphagus sp. M8-2	Finished	Bacteria	2667527547	1727163	Bacteroidetes	Cytophagia	3384	0.41	3882610
649633004	Alicycliphilus denitrificans BC	Finished	Bacteria	649633004	596153	Proteobacteria	Betaproteobacteria	4708	0.68	4835713
650716008	Alicycliphilus denitrificans K601	Finished	Bacteria	650716008	596154	Proteobacteria	Betaproteobacteria	4898	0.68	5070751
644736325	Alicyclobacillus acidocaldarius acidocaldarius 104-IA, DSM 446	Finished	Bacteria	644736325	521098	Firmicutes	Bacilli	3235	0.62	3205686
2511231141	Alicyclobacillus acidocaldarius acidocaldarius Tc-4-1	Finished	Bacteria	2511231141	1048834	Firmicutes	Bacilli	3297	0.62	3124048
637000334	Aliivibrio fischeri ES114	Finished	Bacteria	637000334	312309	Proteobacteria	Gammaproteobacteria	3984	0.38	4284050
643348506	Aliivibrio salmonicida LFI1238	Finished	Bacteria	643348506	316275	Proteobacteria	Gammaproteobacteria	4075	0.39	4655660
2627853855	Aliivibrio wodanis 06/09/139	Finished	Bacteria	2627853855	80852	Proteobacteria	Gammaproteobacteria	4301	0.38	4635126
2509601035	Alistipes finegoldii AHN 2437, DSM 17242	Finished	Bacteria	2509601035	679935	Bacteroidetes	Bacteroidia	3302	0.57	3734239
637000005	Alkalilimnicola ehrlichii MLHE-1	Finished	Bacteria	637000005	187272	Proteobacteria	Gammaproteobacteria	2947	0.68	3275944
640753002	Alkaliphilus metalliredigens QYMF	Finished	Bacteria	640753002	293826	Firmicutes	Clostridia	5016	0.37	4929566
641228475	Alkaliphilus oremlandii OhILAs	Finished	Bacteria	641228475	350688	Firmicutes	Clostridia	2951	0.36	3123558
2687453533	Alloactinosynnema sp. L-07	Finished	Bacteria	2687453533	1653480	Actinobacteria	Actinobacteria	6963	0.7	7405112
646564502	Allochromatium vinosum DSM 180	Finished	Bacteria	646564502	572477	Proteobacteria	Gammaproteobacteria	3366	0.64	3669074
2718217988	Allofrancisella guangzhouensis 08HL01032	Finished	Bacteria	2718217988	594679	Proteobacteria	Gammaproteobacteria	1586	0.32	1661527
2609459636	Alphaproteobacterium QL1	Finished	Bacteria	2609459636	1502488	Proteobacteria	Alphaproteobacteria	1047	0.31	952704
2636415544	Altererythrobacter atlanticus 26DY36	Finished	Bacteria	2636415544	1267766	Proteobacteria	Alphaproteobacteria	3270	0.62	3386291
2654587990	Altererythrobacter atlanticus 26DY36 null replaces 81820	Finished	Bacteria	2654587990	1267766	Proteobacteria	Alphaproteobacteria	3335	0.62	3475106
2648501698	Altererythrobacter epoxidivorans CGMCC 1.7731	Finished	Bacteria	2648501698	361183	Proteobacteria	Alphaproteobacteria	2789	0.62	2786256
2648501407	Altererythrobacter marensis KCTC 22370	Finished	Bacteria	2648501407	543877	Proteobacteria	Alphaproteobacteria	2753	0.65	2885033
2687453643	Alteromonas addita R10SW13	Finished	Bacteria	2687453643	287094	Proteobacteria	Gammaproteobacteria	4042	0.44	4649146
2639762924	Alteromonas australica DE170	Finished	Bacteria	2639762924	589873	Proteobacteria	Gammaproteobacteria	4341	0.45	4457472
2585427644	Alteromonas australica H17	Finished	Bacteria	2585427644	589873	Proteobacteria	Gammaproteobacteria	3534	0.45	4308833
2545824627	Alteromonas macleodii 'Aegean Sea MED64'	Finished	Bacteria	2545824627	1300254	Proteobacteria	Gammaproteobacteria	3898	0.45	4397537
2561511205	Alteromonas macleodii 'English Channel 615'	Finished	Bacteria	2561511205	1300253	Proteobacteria	Gammaproteobacteria	3644	0.45	4582352
2561511203	Alteromonas macleodii 'Ionian Sea U4'	Finished	Bacteria	2561511203	1300255	Proteobacteria	Gammaproteobacteria	4160	0.45	4624578
2554235399	Alteromonas macleodii 'Ionian Sea U7'	Finished	Bacteria	2554235399	1300256	Proteobacteria	Gammaproteobacteria	3931	0.45	4442936
2554235400	Alteromonas macleodii 'Ionian Sea U8'	Finished	Bacteria	2554235400	1300257	Proteobacteria	Gammaproteobacteria	3873	0.45	4395035
2554235401	Alteromonas macleodii 'Ionian Sea UM4b'	Finished	Bacteria	2554235401	1300259	Proteobacteria	Gammaproteobacteria	3942	0.45	4438767
2561511204	Alteromonas macleodii 'Ionian Sea UM7'	Finished	Bacteria	2561511204	1300258	Proteobacteria	Gammaproteobacteria	4410	0.45	4931660
2554235747	Alteromonas macleodii ATCC 27126	Finished	Bacteria	2554235747	529120	Proteobacteria	Gammaproteobacteria	3941	0.45	4653851
2521172685	Alteromonas macleodii AltDE1	Finished	Bacteria	2521172685	1004786	Proteobacteria	Gammaproteobacteria	4405	0.45	4947126
2521172706	Alteromonas macleodii Balearic Sea AD45	Finished	Bacteria	2521172706	1004787	Proteobacteria	Gammaproteobacteria	4054	0.45	4674885
2521172684	Alteromonas macleodii Black Sea 11	Finished	Bacteria	2521172684	1004785	Proteobacteria	Gammaproteobacteria	3858	0.45	4480507
2684623206	Alteromonas macleodii D7	Finished	Bacteria	2684623206	28108	Proteobacteria	Gammaproteobacteria	4125	0.44	4575623
2521172683	Alteromonas macleodii English Channel 673	Finished	Bacteria	2521172683	1004788	Proteobacteria	Gammaproteobacteria	3979	0.45	4601785
2687453488	Alteromonas macleodii HOT1A3	Finished	Bacteria	2687453488	28108	Proteobacteria	Gammaproteobacteria	4286	0.45	4801807
2721755611	Alteromonas mediterranea AR43	Finished	Bacteria	2721755611	314275	Proteobacteria	Gammaproteobacteria	3764	0.45	4344439
2718218105	Alteromonas mediterranea CP48	Finished	Bacteria	2718218105	314275	Proteobacteria	Gammaproteobacteria	4317	0.45	4927947
2721755798	Alteromonas mediterranea CP49	Finished	Bacteria	2721755798	314275	Proteobacteria	Gammaproteobacteria	4368	0.45	4971381
642555105	Alteromonas mediterranea DE	Finished	Bacteria	642555105	1774373	Proteobacteria	Gammaproteobacteria	4128	0.45	4412282
2721755799	Alteromonas mediterranea RG65	Finished	Bacteria	2721755799	314275	Proteobacteria	Gammaproteobacteria	4105	0.45	4652214
2687453526	Alteromonas mediterranea U10	Finished	Bacteria	2687453526	314275	Proteobacteria	Gammaproteobacteria	4424	0.45	4910574
2687453642	Alteromonas mediterranea UM8	Finished	Bacteria	2687453642	314275	Proteobacteria	Gammaproteobacteria	4400	0.45	4885197
2504136012	Alteromonas naphthalenivorans SN2	Finished	Bacteria	2504136012	715451	Proteobacteria	Gammaproteobacteria	4442	0.44	4972148
2687453355	Alteromonas sp. Mac1	Finished	Bacteria	2687453355	1777491	Proteobacteria	Gammaproteobacteria	4037	0.44	4696291
2687453434	Alteromonas sp. Mac2	Finished	Bacteria	2687453434	226	Proteobacteria	Gammaproteobacteria	3973	0.44	4666357
2718217925	Alteromonas sp. Mex14	Finished	Bacteria	2718217925	1917157	Proteobacteria	Gammaproteobacteria	3890	0.44	4489455
2721755521	Alteromonas sp. RW2A1	Finished	Bacteria	2721755521	1917158	Proteobacteria	Gammaproteobacteria	3709	0.44	4143824
2687453500	Alteromonas stellipolaris LMG 21861	Finished	Bacteria	2687453500	233316	Proteobacteria	Gammaproteobacteria	4258	0.44	4904192
2684623042	Alteromonas stellipolaris LMG21856	Finished	Bacteria	2684623042	1160720	Proteobacteria	Gammaproteobacteria	4027	0.44	4686200
2684623167	Alteromonas stellipolaris PQQ-42	Finished	Bacteria	2684623167	233316	Proteobacteria	Gammaproteobacteria	4134	0.44	4755740
2687453219	Alteromonas stellipolaris PQQ-44	Finished	Bacteria	2687453219	233316	Proteobacteria	Gammaproteobacteria	4136	0.44	4721861
2684622649	Aminobacter aminovorans KCTC 2477	Finished	Bacteria	2684622649	83263	Proteobacteria	Alphaproteobacteria	6744	0.63	6890726
646564503	Aminobacterium colombiense ALA-1, DSM 12261	Finished	Bacteria	646564503	572547	Synergistetes	Synergistia	1971	0.45	1980592
646311904	Ammonifex degensii KC4	Finished	Bacteria	646311904	429009	Firmicutes	Clostridia	2239	0.59	2157067
2524023219	Amphibacillus xylanus NBRC 15112	Finished	Bacteria	2524023219	698758	Firmicutes	Bacilli	2488	0.36	2569486
2585427649	Amycolatopsis japonica MG417-CF17, DSM 44213	Finished	Bacteria	2585427649	208439	Actinobacteria	Actinobacteria	8500	0.69	9053857
2648501726	Amycolatopsis lurida NRRL 2430	Finished	Bacteria	2648501726	1460371	Actinobacteria	Actinobacteria	8482	0.69	8987656
2554235376	Amycolatopsis mediterranei RB	Finished	Bacteria	2554235376	1221524	Actinobacteria	Actinobacteria	9293	0.71	10246864
2517093034	Amycolatopsis mediterranei S699	Finished	Bacteria	2517093034	713604	Actinobacteria	Actinobacteria	9291	0.71	10246920
2511231181	Amycolatopsis mediterranei S699, ATCC 13685	Finished	Bacteria	2511231181	713604	Actinobacteria	Actinobacteria	9639	0.71	10236779
648028006	Amycolatopsis mediterranei U32	Finished	Bacteria	648028006	749927	Actinobacteria	Actinobacteria	9292	0.71	10236715
2597490168	Amycolatopsis methanolica 239	Finished	Bacteria	2597490168	1068978	Actinobacteria	Actinobacteria	7353	0.72	7237391
2561511175	Amycolatopsis orientalis HCCB10007	Finished	Bacteria	2561511175	1156913	Actinobacteria	Actinobacteria	8232	0.69	8982090
2503982047	Anabaena cylindrica PCC 7122	Finished	Bacteria	2503982047	272123	Cyanobacteria	unclassified	6258	0.39	7063285
2561511140	Anabaena sp. 90	Finished	Bacteria	2561511140	46234	Cyanobacteria	unclassified	4797	0.38	5305675
2651869734	Anabaena sp. WA102	Finished	Bacteria	2651869734	1647413	Cyanobacteria	unclassified	5262	0.38	5705437
646564504	Anabaena variabilis ATCC 29413	Finished	Bacteria	646564504	240292	Cyanobacteria	unclassified	5772	0.41	7105752
644736326	Anaerococcus prevotii PC 1, DSM 20548	Finished	Bacteria	644736326	525919	Firmicutes	Tissierellia	1913	0.36	1998633
649633005	Anaerolinea thermophila UNI-1	Finished	Bacteria	649633005	926569	Chloroflexi	Anaerolineae	3224	0.54	3532378
2718218058	Anaerolineaceae bacterium oral taxon 439 W11661	Finished	Bacteria	2718218058	1889813	Chloroflexi	Anaerolineae	2595	0.55	2945494
643348507	Anaeromyxobacter dehalogenans 2CP-1	Finished	Bacteria	643348507	455488	Proteobacteria	Deltaproteobacteria	4540	0.75	5029329
637000007	Anaeromyxobacter dehalogenans 2CP-C	Finished	Bacteria	637000007	290397	Proteobacteria	Deltaproteobacteria	4421	0.75	5013479
640753003	Anaeromyxobacter sp. Fw109-5	Finished	Bacteria	640753003	404589	Proteobacteria	Deltaproteobacteria	4549	0.74	5277990
642555106	Anaeromyxobacter sp. K	Finished	Bacteria	642555106	447217	Proteobacteria	Deltaproteobacteria	4551	0.75	5061632
650377990	Anaerostipes hadrus SSC/2	Finished	Bacteria	650377990	649756	Firmicutes	Clostridia	2826	0.37	3114788
646311905	Anaplasma centrale Israel	Finished	Bacteria	646311905	574556	Proteobacteria	Alphaproteobacteria	963	0.5	1206806
2558309091	Anaplasma marginale Dawn	Finished	Bacteria	2558309091	1412841	Proteobacteria	Alphaproteobacteria	901	0.5	1196760
643692003	Anaplasma marginale Florida	Finished	Bacteria	643692003	320483	Proteobacteria	Alphaproteobacteria	980	0.5	1202435
637000008	Anaplasma marginale St. Maries	Finished	Bacteria	637000008	234826	Proteobacteria	Alphaproteobacteria	1006	0.5	1197687
2554235353	Anaplasma phagocytophilum Dog2	Finished	Bacteria	2554235353	1184254	Proteobacteria	Alphaproteobacteria	1304	0.42	1473302
637000009	Anaplasma phagocytophilum HZ	Finished	Bacteria	637000009	212042	Proteobacteria	Alphaproteobacteria	1335	0.42	1471282
2554235354	Anaplasma phagocytophilum HZ2	Finished	Bacteria	2554235354	1184253	Proteobacteria	Alphaproteobacteria	1295	0.42	1477581
2554235404	Anaplasma phagocytophilum JM	Finished	Bacteria	2554235404	1173064	Proteobacteria	Alphaproteobacteria	1302	0.42	1481598
2687453353	Aneurinibacillus sp. XH2	Finished	Bacteria	2687453353	1450761	Firmicutes	Bacilli	3828	0.45	3664835
2690315950	Anoxybacillus amylolyticus DSM 15939	Finished	Bacteria	2690315950	294699	Firmicutes	Bacilli	3376	0.44	3158269
643348508	Anoxybacillus flavithermus WK1, DSM 2641	Finished	Bacteria	643348508	491915	Firmicutes	Bacilli	2933	0.42	2846746
2687453591	Anoxybacillus sp. B2M1	Finished	Bacteria	2687453591	1490052	Firmicutes	Bacilli	3813	0.43	3819480
2690315955	Anoxybacillus sp. B7M1	Finished	Bacteria	2690315955	1490057	Firmicutes	Bacilli	3886	0.43	3869056
2690315603	Aquaspirillum sp. LM1	Finished	Bacteria	2690315603	187	Proteobacteria	Betaproteobacteria	3481	0.62	3962231
637000010	Aquifex aeolicus VF5	Finished	Bacteria	637000010	224324	Aquificae	Aquificae	1613	0.43	1590791
639560100	Arabidopsis thaliana Columbia	Finished	Eukaryota	639560100	3702	Streptophyta	unclassified	31392	0.36	119707899
2684623007	Arachidicoccus sp. BS20	Finished	Bacteria	2684623007	1850526	Bacteroidetes	Chitinophagia	3620	0.39	4138017
646564505	Arcanobacterium haemolyticum CCM, DSM 20595	Finished	Bacteria	646564505	644284	Actinobacteria	Actinobacteria	1885	0.53	1986154
2588253768	Archaeoglobus fulgidus DSM 8774	Finished	Archaea	2588253768	1344584	Euryarchaeota	Archaeoglobi	2614	0.48	2316287
638154502	Archaeoglobus fulgidus VC-16, DSM 4304	Finished	Archaea	638154502	224325	Euryarchaeota	Archaeoglobi	2519	0.49	2178400
646311906	Archaeoglobus profundus Av18, DSM 5631	Finished	Archaea	646311906	572546	Euryarchaeota	Archaeoglobi	1911	0.42	1563423
2522125074	Archaeoglobus sulfaticallidus PM70-1, DSM 19444 (Asulf_version1)	Finished	Archaea	2522125074	387631	Euryarchaeota	Archaeoglobi	2300	0.43	2076931
2504136002	Archaeoglobus veneficus SNP6, DSM 11195	Finished	Archaea	2504136002	693661	Euryarchaeota	Archaeoglobi	2194	0.47	1901943
2654587630	Archangium gephyra DSM 2261	Finished	Bacteria	2654587630	48	Proteobacteria	Deltaproteobacteria	10004	0.69	12489432
2541046991	Arcobacter butzleri 7h1h	Finished	Bacteria	2541046991	1036172	Proteobacteria	Epsilonproteobacteria	2280	0.27	2253233
2511231182	Arcobacter butzleri ED-1	Finished	Bacteria	2511231182	944546	Proteobacteria	Epsilonproteobacteria	2226	0.27	2256675
640753004	Arcobacter butzleri RM4018	Finished	Bacteria	640753004	367737	Proteobacteria	Epsilonproteobacteria	2332	0.27	2341251
646564506	Arcobacter nitrofigilis DSM 7299	Finished	Bacteria	646564506	572480	Proteobacteria	Epsilonproteobacteria	3220	0.28	3192235
2511231177	Arcobacter sp. L	Finished	Bacteria	2511231177	944547	Proteobacteria	Epsilonproteobacteria	2919	0.27	2947662
637000012	Aromatoleum aromaticum EbN1	Finished	Bacteria	637000012	76114	Proteobacteria	Betaproteobacteria	4686	0.65	4727255
2687453142	Arsenicicoccus sp. F0371	Finished	Bacteria	2687453142	1658671	Actinobacteria	Actinobacteria	3313	0.73	3525271
2657245413	Arsenophonus symbiont of Lipoptena fortisetosa CB	Finished	Bacteria	2657245413	634113	Proteobacteria	Gammaproteobacteria	676	0.25	836724
2684623062	Arthrobacter alpinus ERGS4:06	Finished	Bacteria	2684623062	656366	Actinobacteria	Actinobacteria	4056	0.61	4333648
2645727552	Arthrobacter alpinus R3.8	Finished	Bacteria	2645727552	656366	Actinobacteria	Actinobacteria	3892	0.62	4046453
2510461014	Arthrobacter nitroguajacolicus Rue61a	Finished	Bacteria	2510461014	1118963	Actinobacteria	Actinobacteria	4655	0.62	5081038
2617271319	Arthrobacter sp. A3	Finished	Bacteria	2617271319	595593	Actinobacteria	Actinobacteria	4232	0.61	4529515
2667527555	Arthrobacter sp. A3 null replaces 59185	Finished	Bacteria	2667527555	595593	Actinobacteria	Actinobacteria	4128	0.61	4458287
2718218256	Arthrobacter sp. ATCC 21022	Finished	Bacteria	2718218256	1771959	Actinobacteria	Actinobacteria	4150	0.63	4434904
2684623226	Arthrobacter sp. ERGS1:01	Finished	Bacteria	2684623226	1704044	Actinobacteria	Actinobacteria	4557	0.65	4936686
639633006	Arthrobacter sp. FB24	Finished	Bacteria	639633006	290399	Actinobacteria	Actinobacteria	4622	0.65	5070478
2648501355	Arthrobacter sp. IHBB 11108	Finished	Bacteria	2648501355	1618207	Actinobacteria	Actinobacteria	3441	0.59	3595718
2654588025	Arthrobacter sp. IHBB 11108 null replaces 81707	Finished	Bacteria	2654588025	1618207	Actinobacteria	Actinobacteria	3448	0.59	3599434
2645727772	Arthrobacter sp. LS16	Finished	Bacteria	2645727772	1690248	Actinobacteria	Actinobacteria	3612	0.64	3851242
2721755818	Arthrobacter sp. U41	Finished	Bacteria	2721755818	1849032	Actinobacteria	Actinobacteria	4525	0.66	4792631
2687453626	Arthrobacter sp. YC-RL1	Finished	Bacteria	2687453626	1652545	Actinobacteria	Actinobacteria	3814	0.64	4018639
2721755670	Arthrobacter sp. ZXY-2	Finished	Bacteria	2721755670	1806905	Actinobacteria	Actinobacteria	4779	0.63	5058708
650377906	Arthrospira platensis NIES-39	Finished	Bacteria	650377906	696747	Cyanobacteria	unclassified	6676	0.44	6788435
2687453185	Arthrospira platensis YZ	Finished	Bacteria	2687453185	1738638	Cyanobacteria	unclassified	6587	0.44	6520772
2687453310	Asaia bogorensis NBRC 16594	Finished	Bacteria	2687453310	1231624	Proteobacteria	Alphaproteobacteria	2874	0.6	3198265
2739368093	Ashbya sp. FD-2008	Finished	Eukaryota	2739368093	566037	Ascomycota	Saccharomycetes	4690	0.51	8894523
2739368082	Aspergillus nidulans FGSC A4	Finished	Eukaryota	2739368082	227321	Ascomycota	Eurotiomycetes	10597	0.5	29828291
640281012	Aspergillus niger CBS 513.88	Finished	Eukaryota	640281012	425011	Ascomycota	Eurotiomycetes	14431	0.5	33975568
649633007	Asticcacaulis excentricus CB 48	Finished	Bacteria	649633007	573065	Proteobacteria	Alphaproteobacteria	3921	0.6	4308776
644736327	Atopobium parvulum IPP 1246, DSM 20469	Finished	Bacteria	644736327	521095	Actinobacteria	Coriobacteriia	1422	0.46	1543805
2684623194	Aureimonas sp. AU20	Finished	Bacteria	2684623194	1349819	Proteobacteria	Alphaproteobacteria	4773	0.67	5210858
2718217757	Azoarcus olearius DQS4	Finished	Bacteria	2718217757	418699	Proteobacteria	Betaproteobacteria	4110	0.68	4451751
